cve_asenta|nom_clave|nom_asenta|nom_tipo_asenta|nom_agem|nom_agee|nom_ciudad|cve_agee|cve_oficina|cve_tipo_asenta|cve_agem|nom_zona|cve_ciudad
"7381"|"56386"|"Real de Costitlán II"|"Unidad habitacional"|"Chicoloapan"|"México"|"San Vicente Chicoloapan de Juárez"|"15"|"56371"|"31"|"29"|"Urbano"|"27"
"7382"|"56386"|"Real de Costitlán I"|"Unidad habitacional"|"Chicoloapan"|"México"|"San Vicente Chicoloapan de Juárez"|"15"|"56371"|"31"|"29"|"Urbano"|"27"
"7383"|"56386"|"Hacienda de Costitlán"|"Unidad habitacional"|"Chicoloapan"|"México"|"San Vicente Chicoloapan de Juárez"|"15"|"56371"|"31"|"29"|"Urbano"|"27"
"7384"|"56387"|"Loma de Guadalupe"|"Colonia"|"Chicoloapan"|"México"|"San Vicente Chicoloapan de Juárez"|"15"|"56371"|"9"|"29"|"Urbano"|"27"
"7385"|"56387"|"La Noria"|"Colonia"|"Chicoloapan"|"México"|"San Vicente Chicoloapan de Juárez"|"15"|"56371"|"9"|"29"|"Urbano"|"27"
"7386"|"56390"|"Francisco Villa"|"Colonia"|"Chicoloapan"|"México"|"San Vicente Chicoloapan de Juárez"|"15"|"56371"|"9"|"29"|"Urbano"|"27"
"7387"|"56390"|"Revolución"|"Colonia"|"Chicoloapan"|"México"|"San Vicente Chicoloapan de Juárez"|"15"|"56371"|"9"|"29"|"Urbano"|"27"
"7388"|"56390"|"Emiliano Zapata"|"Colonia"|"Chicoloapan"|"México"|"San Vicente Chicoloapan de Juárez"|"15"|"56371"|"9"|"29"|"Urbano"|"27"
"7389"|"56390"|"Ejército del Trabajo"|"Colonia"|"Chicoloapan"|"México"|"San Vicente Chicoloapan de Juárez"|"15"|"56371"|"9"|"29"|"Urbano"|"27"
"7390"|"56396"|"Centro Turístico Ejidal"|"Ejido"|"Chicoloapan"|"México"|""|"15"|"56371"|"15"|"29"|"Rural"|""
"7391"|"56396"|"Pozo Número Seis ,La Longaniza"|"Ejido"|"Chicoloapan"|"México"|""|"15"|"56371"|"15"|"29"|"Rural"|""
"7392"|"56396"|"Pozo Número Dos ,La Campana"|"Ejido"|"Chicoloapan"|"México"|""|"15"|"56371"|"15"|"29"|"Rural"|""
"7393"|"56400"|"Ampliación Los Reyes"|"Colonia"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"9"|"70"|"Urbano"|"7"
"7394"|"56400"|"Los Reyes Acaquilpan Centro"|"Pueblo"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"28"|"70"|"Urbano"|"7"
"7395"|"56400"|"Jardín de Los Reyes"|"Colonia"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"9"|"70"|"Urbano"|"7"
"7396"|"56410"|"Rincón de Los Reyes"|"Colonia"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"9"|"70"|"Urbano"|"7"
"7397"|"56410"|"Ancón de los Reyes"|"Colonia"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"9"|"70"|"Urbano"|"7"
"7398"|"56420"|"Floresta"|"Fraccionamiento"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"21"|"70"|"Urbano"|"7"
"7399"|"56420"|"Valle de los Pinos"|"Colonia"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"9"|"70"|"Urbano"|"7"
"7400"|"56428"|"Tepozanes"|"Unidad habitacional"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"31"|"70"|"Urbano"|"7"
"7401"|"56429"|"Unidad Floresta"|"Unidad habitacional"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"31"|"70"|"Urbano"|"7"
"7402"|"56430"|"Valle de los Reyes"|"Colonia"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"9"|"70"|"Urbano"|"7"
"7403"|"56440"|"Magdalena de Los Reyes"|"Colonia"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"9"|"70"|"Urbano"|"7"
"7404"|"56440"|"Coaxusco"|"Colonia"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"9"|"70"|"Urbano"|"7"
"7405"|"56490"|"Emiliano Zapata"|"Colonia"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"9"|"70"|"Urbano"|"7"
"7406"|"56490"|"Las Torres III"|"Unidad habitacional"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"31"|"70"|"Urbano"|"7"
"7407"|"56495"|"Loma Encantada"|"Colonia"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"9"|"70"|"Urbano"|"7"
"7408"|"56495"|"Villas del Sol"|"Unidad habitacional"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"31"|"70"|"Urbano"|"7"
"7409"|"56500"|"Ampliación Tecamachalco"|"Colonia"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"9"|"70"|"Urbano"|"7"
"7410"|"56500"|"San Salvador Tecamachalco"|"Pueblo"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"28"|"70"|"Urbano"|"7"
"7411"|"56505"|"2 de Marzo"|"Fraccionamiento"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"21"|"70"|"Urbano"|"7"
"7412"|"56507"|"Ejidal El Pino"|"Colonia"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"9"|"70"|"Urbano"|"7"
"7413"|"56508"|"La Joyita"|"Colonia"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"9"|"70"|"Urbano"|"7"
"7414"|"56508"|"Bosques de la Magdalena"|"Colonia"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"9"|"70"|"Urbano"|"7"
"7415"|"56509"|"Las Cruces"|"Unidad habitacional"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"31"|"70"|"Urbano"|"7"
"7416"|"56509"|"Ferrocarril"|"Unidad habitacional"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"31"|"70"|"Urbano"|"7"
"7417"|"56509"|"Conjunto la Paz"|"Conjunto habitacional"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"12"|"70"|"Urbano"|"7"
"7418"|"56509"|"Jalpa"|"Colonia"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"9"|"70"|"Urbano"|"7"
"7419"|"56509"|"Parcelas"|"Colonia"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"9"|"70"|"Urbano"|"7"
"7420"|"56509"|"Villas de la Paz"|"Conjunto habitacional"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"12"|"70"|"Urbano"|"7"
"7421"|"56510"|"Unidad Acaquilpan"|"Colonia"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"9"|"70"|"Urbano"|"7"
"7422"|"56510"|"Profesor Carlos Hank González"|"Colonia"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"9"|"70"|"Urbano"|"7"
"7423"|"56512"|"San José Las Palmas"|"Colonia"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"9"|"70"|"Urbano"|"7"
"7424"|"56512"|"Tepapatlalco"|"Colonia"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"9"|"70"|"Urbano"|"7"
"7425"|"56512"|"Lomas de San Sebastián"|"Colonia"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"9"|"70"|"Urbano"|"7"
"7426"|"56513"|"Ampliación Dr. Jorge Jiménez Cantú"|"Colonia"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"9"|"70"|"Urbano"|"7"
"7427"|"56514"|"Las Rosas"|"Colonia"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"9"|"70"|"Urbano"|"7"
"7428"|"56514"|"Paso de Minas"|"Colonia"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"9"|"70"|"Urbano"|"7"
"7429"|"56514"|"Techachaltitla"|"Colonia"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"9"|"70"|"Urbano"|"7"
"7430"|"56514"|"Lomas de Altavista"|"Colonia"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"9"|"70"|"Urbano"|"7"
"7431"|"56514"|"Bosques de la Magdalena (U.P.R.E.Z.)"|"Unidad habitacional"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"31"|"70"|"Urbano"|"7"
"7432"|"56514"|"Lomas de Atlipac"|"Colonia"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"9"|"70"|"Urbano"|"7"
"7433"|"56514"|"Tecontlapexco"|"Colonia"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"9"|"70"|"Urbano"|"7"
"7434"|"56514"|"Ampliación Magdalena"|"Colonia"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"9"|"70"|"Urbano"|"7"
"7435"|"56515"|"Dr. Jorge Jiménez Cantú"|"Colonia"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"9"|"70"|"Urbano"|"7"
"7436"|"56516"|"Lomas de San Isidro 2da Sección"|"Colonia"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"9"|"70"|"Urbano"|"7"
"7437"|"56516"|"Libertad"|"Colonia"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"9"|"70"|"Urbano"|"7"
"7438"|"56516"|"Mariel"|"Colonia"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"9"|"70"|"Urbano"|"7"
"7439"|"56516"|"Ríos de San Isidro"|"Colonia"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"9"|"70"|"Urbano"|"7"
"7440"|"56516"|"Villas de San Isidro"|"Colonia"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"9"|"70"|"Urbano"|"7"
"7441"|"56516"|"San Isidro"|"Zona industrial"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"37"|"70"|"Urbano"|"7"
"7442"|"56516"|"Lomas de San Isidro El Pino"|"Colonia"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"9"|"70"|"Urbano"|"7"
"7443"|"56516"|"Ex Hacienda San Isidro"|"Fraccionamiento"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"21"|"70"|"Urbano"|"7"
"7444"|"56516"|"San Isidro (Casas Verdes)"|"Unidad habitacional"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"31"|"70"|"Urbano"|"7"
"7445"|"56516"|"Lomas de San Isidro 1ra Sección"|"Colonia"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"9"|"70"|"Urbano"|"7"
"7446"|"56516"|"Lomas de San Isidro 3ra Sección"|"Colonia"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"9"|"70"|"Urbano"|"7"
"7447"|"56516"|"Ampliación Mariel"|"Colonia"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"9"|"70"|"Urbano"|"7"
"7448"|"56516"|"20 de Mayo"|"Colonia"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"9"|"70"|"Urbano"|"7"
"7449"|"56516"|"Primavera"|"Colonia"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"9"|"70"|"Urbano"|"7"
"7450"|"56516"|"Tecomatlán"|"Colonia"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"9"|"70"|"Urbano"|"7"
"7451"|"56520"|"Salitrería"|"Colonia"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"9"|"70"|"Urbano"|"7"
"7452"|"56520"|"Ampliación San Sebastián"|"Colonia"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"9"|"70"|"Urbano"|"7"
"7453"|"56520"|"San Sebastián Chimalpa"|"Pueblo"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"28"|"70"|"Urbano"|"7"
"7454"|"56520"|"Presidentes"|"Colonia"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"9"|"70"|"Urbano"|"7"
"7455"|"56524"|"C.E.A.S."|"Colonia"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"9"|"70"|"Urbano"|"7"
"7456"|"56524"|"El Salado"|"Colonia"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"9"|"70"|"Urbano"|"7"
"7457"|"56524"|"Ricardo Flores Magón"|"Colonia"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"9"|"70"|"Urbano"|"7"
"7458"|"56524"|"Cuchilla de la Ancón"|"Colonia"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"9"|"70"|"Urbano"|"7"
"7459"|"56525"|"La Magdalena Atlicpac"|"Pueblo"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"28"|"70"|"Urbano"|"7"
"7460"|"56525"|"Magisterial"|"Unidad habitacional"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"31"|"70"|"Urbano"|"7"
"7461"|"56526"|"Alamedas"|"Colonia"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"9"|"70"|"Urbano"|"7"
"7462"|"56527"|"Arenal"|"Colonia"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"9"|"70"|"Urbano"|"7"
"7463"|"56527"|"Anáhuac"|"Unidad habitacional"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"31"|"70"|"Urbano"|"7"
"7464"|"56527"|"Ampliación Arenal"|"Colonia"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"9"|"70"|"Urbano"|"7"
"7465"|"56528"|"Unidad Anáhuac Tepetates"|"Unidad habitacional"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"31"|"70"|"Urbano"|"7"
"7466"|"56528"|"Adolfo López Mateos"|"Colonia"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"9"|"70"|"Urbano"|"7"
"7467"|"56528"|"Ahuaxtla"|"Colonia"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"9"|"70"|"Urbano"|"7"
"7468"|"56529"|"Tlazala"|"Colonia"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"9"|"70"|"Urbano"|"7"
"7469"|"56529"|"La Cerca"|"Colonia"|"La Paz"|"México"|"Los Reyes Acaquilpan (La Paz)"|"15"|"56401"|"9"|"70"|"Urbano"|"7"
"7470"|"56530"|"Jacarandas I y II"|"Fraccionamiento"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"21"|"39"|"Urbano"|"18"
"7471"|"56530"|"La Era"|"Colonia"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"9"|"39"|"Urbano"|"18"
"7472"|"56530"|"Geovillas San Jacinto"|"Fraccionamiento"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"21"|"39"|"Urbano"|"18"
"7473"|"56530"|"Real del Campo"|"Fraccionamiento"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"21"|"39"|"Urbano"|"18"
"7474"|"56530"|"Capilla I"|"Unidad habitacional"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"31"|"39"|"Urbano"|"18"
"7475"|"56530"|"Ixtapaluca Centro"|"Colonia"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"9"|"39"|"Urbano"|"18"
"7476"|"56530"|"Capilla III"|"Unidad habitacional"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"31"|"39"|"Urbano"|"18"
"7477"|"56530"|"La Venta"|"Colonia"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"9"|"39"|"Urbano"|"18"
"7478"|"56530"|"Zoquiapan"|"Colonia"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"9"|"39"|"Urbano"|"18"
"7479"|"56535"|"Geovillas de Santa Bárbara"|"Fraccionamiento"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"21"|"39"|"Urbano"|"18"
"7480"|"56535"|"Hacienda las Palmas I y II"|"Conjunto habitacional"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"12"|"39"|"Urbano"|"18"
"7481"|"56535"|"Las Palmas Tercera Etapa"|"Conjunto habitacional"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"12"|"39"|"Urbano"|"18"
"7482"|"56535"|"Jardín Industrial Ixtapaluca"|"Zona industrial"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"37"|"39"|"Urbano"|"18"
"7483"|"56535"|"El Capulín"|"Ejido"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"15"|"39"|"Urbano"|"18"
"7484"|"56536"|"San José de la Palma"|"Unidad habitacional"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"31"|"39"|"Urbano"|"18"
"7485"|"56536"|"San Buenaventura"|"Fraccionamiento"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"21"|"39"|"Urbano"|"18"
"7486"|"56537"|"Capilla IV"|"Unidad habitacional"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"31"|"39"|"Urbano"|"18"
"7487"|"56537"|"Acozac"|"Fraccionamiento"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"21"|"39"|"Urbano"|"18"
"7488"|"56537"|"Tezontle-Zoquiapan"|"Colonia"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"9"|"39"|"Urbano"|"18"
"7489"|"56537"|"Capilla II"|"Unidad habitacional"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"31"|"39"|"Urbano"|"18"
"7490"|"56538"|"Santa Bárbara"|"Colonia"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"9"|"39"|"Urbano"|"18"
"7491"|"56539"|"La Huerta"|"Colonia"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"9"|"39"|"Urbano"|"18"
"7492"|"56539"|"La Magdalena"|"Colonia"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"9"|"39"|"Urbano"|"18"
"7493"|"56539"|"El Caracol"|"Colonia"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"9"|"39"|"Urbano"|"18"
"7494"|"56540"|"Citlalmina"|"Colonia"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"9"|"39"|"Urbano"|"18"
"7495"|"56540"|"Rancho el Carmen"|"Unidad habitacional"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"31"|"39"|"Urbano"|"18"
"7496"|"56550"|"Derramadero"|"Colonia"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"9"|"39"|"Urbano"|"18"
"7497"|"56550"|"Emiliano Zapata"|"Colonia"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"9"|"39"|"Urbano"|"18"
"7498"|"56553"|"El Molino"|"Colonia"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"9"|"39"|"Urbano"|"18"
"7499"|"56555"|"Residencial Ayotla"|"Fraccionamiento"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"21"|"39"|"Urbano"|"18"
"7500"|"56556"|"José de la Mora"|"Fraccionamiento"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"21"|"39"|"Urbano"|"18"
"7501"|"56556"|"Tlapacoya"|"Pueblo"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"28"|"39"|"Urbano"|"18"
"7502"|"56558"|"Ampliación Emiliano Zapata"|"Colonia"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"9"|"39"|"Urbano"|"18"
"7503"|"56560"|"El Calvario"|"Colonia"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"9"|"39"|"Urbano"|"18"
"7504"|"56560"|"Ayotla"|"Pueblo"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"28"|"39"|"Urbano"|"18"
"7505"|"56563"|"Loma Bonita"|"Colonia"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"9"|"39"|"Urbano"|"18"
"7506"|"56564"|"El Mirador"|"Colonia"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"9"|"39"|"Urbano"|"18"
"7507"|"56565"|"Ampliación Santo Tomás"|"Colonia"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"9"|"39"|"Urbano"|"18"
"7508"|"56565"|"Magisterial"|"Unidad habitacional"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"31"|"39"|"Urbano"|"18"
"7509"|"56565"|"Ampliación Acozac"|"Colonia"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"9"|"39"|"Urbano"|"18"
"7510"|"56565"|"Lomas de Ayotla"|"Colonia"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"9"|"39"|"Urbano"|"18"
"7511"|"56565"|"Linda Vista"|"Colonia"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"9"|"39"|"Urbano"|"18"
"7512"|"56565"|"Santo Tomás"|"Colonia"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"9"|"39"|"Urbano"|"18"
"7513"|"56566"|"Rancho Guadalupe"|"Fraccionamiento"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"21"|"39"|"Urbano"|"18"
"7514"|"56566"|"La Retama"|"Colonia"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"9"|"39"|"Urbano"|"18"
"7515"|"56566"|"Rancho San José"|"Unidad habitacional"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"31"|"39"|"Urbano"|"18"
"7516"|"56566"|"Izcalli"|"Fraccionamiento"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"21"|"39"|"Urbano"|"18"
"7517"|"56566"|"Caserío"|"Unidad habitacional"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"31"|"39"|"Urbano"|"18"
"7518"|"56566"|"6 de Junio"|"Colonia"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"9"|"39"|"Urbano"|"18"
"7519"|"56566"|"Vergel de Guadalupe"|"Colonia"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"9"|"39"|"Urbano"|"18"
"7520"|"56566"|"Rigoberta Menchú"|"Colonia"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"9"|"39"|"Urbano"|"18"
"7521"|"56566"|"Ilhuicamina"|"Colonia"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"9"|"39"|"Urbano"|"18"
"7522"|"56566"|"Geovillas de Ayotla"|"Fraccionamiento"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"21"|"39"|"Urbano"|"18"
"7523"|"56566"|"Luis Donaldo Colosio"|"Colonia"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"9"|"39"|"Urbano"|"18"
"7524"|"56566"|"Lavaderos"|"Colonia"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"9"|"39"|"Urbano"|"18"
"7525"|"56566"|"Fermín Álvarez"|"Colonia"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"9"|"39"|"Urbano"|"18"
"7526"|"56566"|"Ampliación 6 de Junio"|"Colonia"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"9"|"39"|"Urbano"|"18"
"7527"|"56567"|"Humberto Gutiérrez"|"Colonia"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"9"|"39"|"Urbano"|"18"
"7528"|"56567"|"Ricardo Calva Reyes"|"Colonia"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"9"|"39"|"Urbano"|"18"
"7529"|"56567"|"Melchor Ocampo I, II, III, IV y V"|"Colonia"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"9"|"39"|"Urbano"|"18"
"7530"|"56567"|"Contadero"|"Colonia"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"9"|"39"|"Urbano"|"18"
"7531"|"56567"|"Cerro del Tejolote"|"Colonia"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"9"|"39"|"Urbano"|"18"
"7532"|"56567"|"Ampliación Escalerillas"|"Colonia"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"9"|"39"|"Urbano"|"18"
"7533"|"56567"|"Guadalupana"|"Colonia"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"9"|"39"|"Urbano"|"18"
"7534"|"56567"|"Wenceslao Victoria Soto"|"Colonia"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"9"|"39"|"Urbano"|"18"
"7535"|"56567"|"Escalerillas"|"Colonia"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"9"|"39"|"Urbano"|"18"
"7536"|"56567"|"Morelos"|"Colonia"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"9"|"39"|"Urbano"|"18"
"7537"|"56567"|"Lomas de Ixtapaluca"|"Fraccionamiento"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"21"|"39"|"Urbano"|"18"
"7538"|"56567"|"Buena Vista"|"Colonia"|"Ixtapaluca"|"México"|"Ixtapaluca"|"15"|"56571"|"9"|"39"|"Urbano"|"18"
